user_id,category_id,ads
593,888,"[2870112, 2866668, 2869699, 2844079, 2867826, 2631196, 2241537, 2478302, 1242313, 2564656]"
594,888,"[2609289, 1187456, 2628436, 2867646, 2827584, 2854380, 2518708, 1800312, 1266802, 2290263]"
594,815,"[2837030, 1963178, 2857992, 2855870, 2683616, 2793165, 2662905, 2567170, 2797665, 2861233]"
595,800,"[2030986, 2786936, 2795589, 2861831, 2676194, 2860528, 2744119, 2645511, 2815448, 2019122]"
607,806,"[213544, 2854941, 2831581, 2670902, 2821932, 2821932, 26400, 2804693, 2804693, 2804693]"
608,815,"[2867999, 2631564, 2794184, 2794184, 2794184, 2794184, 2802988, 2868018, 2668482, 2812343]"
613,815,"[2386676, 2869974, 2870168, 2741784, 2741784, 2741820, 2693778, 2347424, 2726025, 2366751]"
623,800,"[1711984, 2526059, 2704434, 1135963, 2704434, 2624116, 2814436, 2767097, 2587040, 2812516]"
629,815,"[2720797, 2123244, 2123244, 2123244, 2138618, 2679878, 1193665, 1617301, 2647233, 2826408]"
639,888,"[2865137, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
639,800,"[2657788, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
639,362,"[2806018, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788]"
647,888,"[2736705, 1988517, 2717341, 2565232, 2736326, 2736326, 2410604, 2410604, 2434405, 2758539]"
647,815,"[2360575, 2429130, 1818183, 1818183, 1818183, 1877820, 1877820, 2772317, 2775531, 1637937]"
647,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
648,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
648,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
653,800,"[2829311, 2741810, 2792708, 2800324, 2636525, 2814436, 2767097, 2587040, 2812516, 2002760]"
653,815,"[2644057, 1799343, 2864488, 2336065, 2866377, 2865603, 2864020, 593379, 593379, 1723836]"
655,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
655,888,"[2528502, 2222687, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302]"
655,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
659,815,"[2234932, 2693069, 2485803, 1921015, 2546489, 971658, 2693069, 2432661, 1491722, 971658]"
659,888,"[2449351, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
662,888,"[2841370, 2833414, 2803909, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361]"
663,800,"[2398697, 2398697, 2138633, 2699278, 2817923, 2546240, 2398697, 2398697, 2653428, 2653428]"
663,806,"[2809690, 2122173, 2184475, 2184475, 2265375, 2516918, 2246912, 2665325, 26400, 2140749]"
663,881,"[1610647, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
665,815,"[2552403, 2802787, 2802903, 350290, 2742023, 2723934, 375036, 2718005, 2718005, 2699535]"
665,806,"[2676509, 2767181, 2236019, 966552, 2283446, 2283446, 2723803, 2723839, 2724740, 2568786]"
667,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
677,815,"[1433463, 942521, 942521, 942521, 942521, 1433463, 2872082, 942521, 2347424, 2726025]"
677,806,"[2863452, 2868497, 2863452, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459]"
677,362,"[2857651, 2869883, 2683382, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784]"
684,888,"[651680, 651680, 651680, 651680, 651680, 651680, 2699549, 2326263, 1639143, 2783360]"
684,806,"[2096375, 2096375, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
684,800,"[2553833, 2829674, 2057923, 2518963, 2518963, 2518963, 2518963, 2518963, 1753064, 1753064]"
687,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
687,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
688,800,"[2031170, 2873444, 1426756, 1426756, 2781788, 1983754, 1976926, 1976926, 1976926, 2613040]"
693,806,"[2741608, 2336279, 1449369, 1072182, 2278605, 2251358, 1446586, 1013620, 1389669, 1072182]"
700,888,"[2825682, 2836283, 2415527, 2808047, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410]"
707,859,"[1308270, 2195045, 1308270, 1308270, 2035596, 1533258, 1308270, 1998464, 2567368, 2655777]"
707,800,"[721724, 721724, 2385335, 2385335, 2591359, 941489, 941489, 2102422, 376995, 2080582]"
714,806,"[2676633, 2676633, 2799561, 2811317, 2180182, 2800211, 1623049, 2265375, 2516918, 2246912]"
716,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
728,815,"[2201002, 2498743, 2840242, 1646658, 2847238, 2821536, 2847572, 2849219, 2849766, 2842240]"
729,888,"[2867115, 2867097, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302]"
729,815,"[2863916, 2865897, 2863830, 2781519, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908]"
730,800,"[2850317, 2850317, 2840437, 2584026, 2866206, 2780870, 2529620, 2854058, 2849277, 2072257]"
733,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
733,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
745,800,"[2814436, 2663982, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
745,859,"[1122300, 2375377, 1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473]"
750,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
750,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
752,888,"[1080618, 2832680, 2834749, 2828344, 2192247, 2818482, 2814066, 2169128, 2254453, 2797235]"
752,815,"[2856080, 2856080, 2706806, 2706806, 2611646, 2855888, 2782841, 2757388, 2757388, 2851315]"
759,806,"[2800592, 2724318, 1940203, 2780939, 2691153, 1497943, 2673637, 1477276, 2640434, 185627]"
759,815,"[2347363, 1920722, 1422640, 493773, 1855762, 2346816, 511185, 2419052, 2299855, 2604253]"
759,887,"[2582557, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846]"
764,888,"[2827386, 2827584, 2824789, 2824789, 2254453, 2335811, 2335811, 2769992, 2050673, 2715906]"
765,888,"[2870427, 2860993, 2254453, 2785742, 2688736, 2254453, 2740665, 2627676, 2627699, 2530318]"
766,815,"[2840789, 2869992, 2869811, 2759278, 2853791, 2148633, 2119127, 2859141, 2859141, 2370139]"
777,888,"[2482867, 1784254, 1285717, 2679044, 2798962, 750952, 2770757, 2770757, 1792659, 2301777]"
777,815,"[2806666, 2762791, 2764574, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999]"
779,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
779,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
786,815,"[2567814, 2607845, 2868392, 2339896, 2867885, 2803681, 2849540, 2804725, 2363407, 2653646]"
787,853,"[2794552, 2821081, 2331827, 2516059, 1686042, 197838, 2869128, 2825915, 2825045, 2603172]"
794,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
796,815,"[2866709, 2808664, 2792313, 2781945, 2789536, 2789536, 2323639, 2777718, 2781945, 2565719]"
800,815,"[2072904, 2657680, 2452418, 2344085, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908]"
800,800,"[2727746, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
807,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
812,800,"[896281, 2450472, 2616856, 2562356, 2562356, 2814436, 2767097, 2587040, 2812516, 2002760]"
816,859,"[2778369, 793903, 2364191, 519692, 352302, 1631469, 1573682, 2349888, 2733785, 1039599]"
820,806,"[2622660, 2851031, 1433512, 2401115, 2721081, 2080174, 1517718, 554523, 2651510, 1658644]"
824,815,"[2733931, 2694413, 1734690, 2863157, 1067573, 2750309, 2870213, 2013076, 2855352, 2855430]"
834,815,"[1374884, 2855400, 2855400, 2855385, 2855385, 2175410, 2175410, 2384490, 2200693, 2435749]"
835,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
837,815,"[2731670, 2468247, 2665425, 2665425, 1157744, 2468247, 1761303, 658615, 2663604, 2592940]"
838,815,"[2829080, 2102008, 2829080, 2829080, 2782026, 2841493, 1504320, 2021543, 2722622, 2164887]"
840,800,"[2176228, 2176228, 2227911, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
847,815,"[2694569, 2428721, 2730847, 1156074, 1964106, 2847458, 2137491, 2630804, 975007, 2028956]"
850,815,"[2784649, 2622635, 2701770, 1303547, 2803021, 181888, 2465606, 2507720, 2856678, 2867122]"
852,815,"[2725885, 2074228, 2747442, 1678944, 1678944, 2725885, 2074228, 2074228, 2074228, 2645462]"
859,800,"[2031170, 2693040, 2851665, 2706008, 2082302, 2691505, 1125808, 2585164, 2359023, 2715585]"
860,815,"[2756786, 2675456, 2844819, 2853462, 2739364, 2850259, 2803221, 2541576, 2856635, 2387490]"
863,800,"[2734125, 2734125, 2738275, 2738275, 2738275, 2738275, 2772745, 2772745, 2772745, 2615576]"
867,853,"[2804185, 2543583, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194]"
868,800,"[2826846, 2236403, 2813768, 2734060, 2664469, 2814436, 2767097, 2587040, 2812516, 2002760]"
875,887,"[2677927, 1561373, 2251114, 1520739, 2677927, 701583, 2166462, 1097530, 2634993, 2567963]"
876,815,"[2862255, 2855828, 2855730, 2844419, 2844387, 2847698, 2795392, 2806836, 2806574, 2114508]"
879,806,"[648926, 2809702, 1907785, 2809165, 2829774, 1163699, 1491566, 2781744, 2781744, 2781744]"
882,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
882,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
882,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
884,815,"[1632293, 395604, 1632261, 1632261, 1632261, 1632293, 1632293, 1632293, 2805903, 2806474]"
886,859,"[1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586, 1845184]"
887,859,"[2528270, 557355, 2773433, 2837681, 2165411, 1746165, 2538774, 1746165, 1680727, 2689941]"
891,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
891,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
899,806,"[543118, 1714810, 1205066, 2777096, 2726849, 2750801, 657447, 2652422, 2652422, 2265375]"
904,815,"[1681036, 2644757, 1681036, 1681036, 1681036, 2296839, 2335546, 2520001, 2719726, 2607833]"
906,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
919,800,"[1393428, 2504065, 1712154, 2055324, 2795589, 2786545, 2698207, 2663241, 2848019, 2848019]"
922,800,"[2839495, 2798524, 2870857, 2679249, 2262119, 469786, 1282683, 1282683, 2278425, 1308311]"
931,887,"[2749812, 2749812, 2749820, 2749820, 2749820, 2677927, 701583, 2166462, 1097530, 2634993]"
937,800,"[2822442, 2808861, 2822442, 2825423, 2822442, 2822442, 2822442, 2612589, 1955930, 2146775]"
937,362,"[2800593, 2034634, 2601573, 2728759, 2728759, 2858084, 2621944, 2621944, 2621944, 2085109]"
942,362,"[2817268, 2767251, 2796760, 2800558, 1810604, 2777688, 2747825, 2737439, 2808918, 333573]"
960,362,"[1618592, 2545960, 817457, 2532623, 2224837, 577029, 1470393, 2091249, 2091249, 2612653]"
965,800,"[2428117, 2770802, 2843895, 2842880, 2724761, 2749808, 2820169, 2781234, 2814436, 2767097]"
965,811,"[2787686, 2787686, 2842026, 2842026, 2635301, 2635301, 2804429, 2804429, 2804429, 872510]"
966,806,"[2804222, 2776248, 1653995, 2797285, 184184, 2025926, 2822816, 2328113, 1914311, 1914311]"
967,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
967,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
967,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
976,362,"[2617147, 1039436, 1639385, 558470, 2429868, 2359472, 2581603, 1555034, 1849053, 2617147]"
982,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
988,815,"[1185763, 2668428, 2835520, 2113180, 1950602, 2240350, 1195338, 1693099, 1668085, 544536]"
995,888,"[2769051, 2038087, 2769051, 2785807, 2769051, 2769051, 2656014, 2765840, 2597456, 2777803]"
997,815,"[2776657, 2845897, 2833483, 2618910, 2595687, 2805867, 2745812, 2805604, 2806726, 2792892]"
997,811,"[2869999, 2649906, 2649906, 1928465, 2250292, 2108072, 2797142, 2764838, 2626729, 2593367]"
1000,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
1000,815,"[2788959, 2793297, 1308817, 2867660, 2867582, 2772289, 2859679, 2859555, 2347424, 2726025]"
1002,815,"[2055112, 1995944, 2020617, 2020617, 2055112, 2055112, 1516684, 1516684, 1516684, 2753958]"
1002,800,"[2756437, 2826480, 2826480, 2435548, 2826480, 2826480, 2599039, 1431608, 1431608, 1701820]"
1005,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
1006,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
1007,806,"[2041656, 2689470, 1070758, 2539750, 2185872, 2476038, 2789933, 2265375, 2516918, 2246912]"
1009,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
1009,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
1015,800,"[2587910, 2732983, 2833412, 2345784, 1957397, 2520799, 1624798, 2518531, 1614456, 879079]"
1015,815,"[2353764, 1376232, 2425764, 2593145, 2816451, 2812901, 2807933, 2809533, 2798915, 2803217]"
1015,853,"[2724938, 2341264, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194]"
1015,888,"[1127166, 2578937, 2740665, 2822027, 2639632, 2224730, 2224715, 2803091, 2737094, 2804790]"
1018,362,"[1875339, 2867410, 662455, 2866768, 2860389, 2790509, 2861773, 2840439, 2816403, 2826606]"
1020,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
1020,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
1035,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
1042,800,"[2832857, 2849926, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
1054,859,"[165409, 1936499, 1307894, 1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261]"
1055,853,"[2809398, 2859073, 2637047, 2847127, 2625295, 2733227, 2057497, 2430642, 2293018, 2319151]"
1057,806,"[2801813, 2132589, 2804693, 2184724, 2184724, 2265375, 2516918, 2246912, 2665325, 26400]"
1057,815,"[2380328, 2673145, 2498743, 2846802, 2836544, 2846670, 2041169, 1683085, 2047997, 2806629]"
1062,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
1062,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
1067,806,"[2570783, 2570783, 1924959, 1924959, 2691600, 2691600, 2570783, 2811317, 2811317, 2811317]"
1073,800,"[2587910, 1016086, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
1075,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
1078,888,"[2865946, 2864056, 2838073, 2838054, 2686197, 1501758, 2536501, 2434340, 2823702, 2254453]"
1078,815,"[2219645, 2867140, 2355859, 2175844, 2668482, 2677660, 2574076, 2574076, 2574076, 2685618]"
1079,362,"[2494519, 2771617, 975113, 975113, 2034634, 2376286, 879815, 2598159, 2449079, 1618592]"
1086,800,"[2034791, 2324027, 2474004, 2702119, 1080196, 1080196, 2173270, 616677, 2764138, 2705706]"
1088,888,"[2118740, 2071492, 2071492, 2071492, 2688417, 2118761, 2687589, 2199847, 2254453, 2740665]"
1093,815,"[2862380, 2862977, 1009859, 2610888, 2610888, 2825741, 2741646, 2741646, 2124633, 2124553]"
1103,888,"[2668679, 2018517, 2823586, 675718, 675718, 1120829, 2545657, 2547999, 609418, 1801666]"
1103,881,"[2788452, 2788452, 2788452, 2652824, 2652824, 2111460, 2738455, 2171638, 2171638, 2652824]"
1103,362,"[2701727, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788]"
1103,815,"[1759305, 2109426, 2148269, 2727152, 2659080, 2826411, 2727141, 1949919, 2235991, 1464952]"
1109,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
1110,815,"[2863587, 2865174, 2628595, 2717162, 2651105, 2773473, 2418144, 2012636, 2774469, 2778995]"
1113,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
1113,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
1113,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
1115,815,"[2463369, 2347363, 2745437, 2549179, 2575091, 2575091, 2092203, 2744076, 2743012, 1160514]"
1115,806,"[2808406, 2805091, 2850627, 2800879, 2850253, 2140150, 2791558, 2816900, 2791470, 2866629]"
1116,815,"[562412, 2516798, 2000533, 446319, 2829138, 2829138, 2829138, 1862933, 2597780, 340681]"
1118,888,"[2689787, 2833140, 1679721, 2062110, 2378405, 2725523, 1444471, 2324548, 1936541, 2605641]"
1120,815,"[1469968, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
1125,811,"[2745874, 2724352, 1728705, 2745874, 2745874, 1551926, 2081218, 2671966, 2671966, 2341203]"
1125,800,"[2720156, 2793361, 2664186, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
1125,881,"[2662331, 2847811, 2808378, 2755382, 2755382, 2816864, 2652322, 2723765, 2751205, 2681250]"
1127,815,"[2235619, 2872226, 2870886, 2870916, 2807890, 2814814, 2789857, 2780412, 2780417, 2560291]"
1129,888,"[2607818, 2576747, 2423469, 2281523, 2803120, 2803142, 2763596, 2634265, 2576747, 2290099]"
1129,815,"[2128912, 2859780, 2128912, 2860896, 2796911, 2765053, 2765053, 2860896, 2860896, 2109858]"
1131,800,"[2684519, 2684519, 2684519, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
1137,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
1141,888,"[2735963, 2735963, 2735963, 2735963, 2735963, 2838476, 1906853, 1187656, 2727581, 2727581]"
1141,815,"[2745712, 2745712, 2745712, 2813564, 2813564, 2668188, 2623036, 2623036, 2623036, 2271892]"
1143,888,"[1673947, 1673947, 1673947, 1992794, 2254544, 1815437, 2796452, 2733301, 2725850, 2721977]"
1143,815,"[1704978, 1042373, 558701, 2695977, 2621109, 2175154, 2732031, 2774245, 2807760, 2807837]"
1150,815,"[2872719, 2872295, 2873693, 2401386, 2401407, 2093187, 2872847, 2873340, 2873261, 1572786]"
1150,853,"[2873096, 2805433, 2805433, 2873056, 2873043, 2493202, 2480498, 2480498, 2480498, 2713876]"
1150,806,"[2870132, 2870132, 2873236, 2727965, 2727965, 2475244, 2870173, 2564901, 2333334, 2862526]"
1151,888,"[2544574, 2794685, 2794685, 2794685, 2788293, 2775569, 2811780, 2794685, 2544574, 2268699]"
1151,853,"[2851318, 2819707, 2803675, 2729071, 2733516, 2733516, 2658689, 2759694, 2677462, 2193409]"
1151,815,"[2745238, 2465944, 2868127, 2865447, 2865447, 122419, 2863227, 2859431, 2156862, 2541610]"
1156,806,"[2856207, 2554482, 2554482, 2519910, 2856207, 2856207, 2856207, 2825119, 2825119, 2825119]"
1159,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
1166,815,"[2740606, 1581016, 2289134, 2416585, 1517876, 2289134, 2416585, 1272728, 1272728, 1517876]"
1171,362,"[419296, 2121429, 1606442, 2851021, 2851021, 1606442, 2851021, 2660153, 2660153, 1767921]"
1175,800,"[2870744, 2851924, 2851924, 2851924, 2851924, 2851924, 2857776, 1716931, 1716931, 2659336]"
1175,811,"[1581615, 1581615, 2740454, 2826774, 2829271, 2764838, 2626729, 2597250, 2746309, 2685325]"
1177,853,"[1710506, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510]"
1178,859,"[2269346, 2470258, 1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473]"
1178,800,"[2816630, 2817938, 2833845, 2851125, 2851125, 2853923, 2853923, 2138851, 2615576, 2206857]"
1178,362,"[2314955, 367486, 2816313, 2158710, 2662868, 2424614, 1909157, 2778402, 1115325, 1836127]"
1178,806,"[2404597, 2798188, 137761, 1641255, 1641255, 2694047, 1246185, 2009779, 1897302, 2100481]"
